-47.761700	150.535202	-1183.668457	1.414973	1.151106	-0.499227	2
-45.963100	150.320496	-1183.371338	-0.014440	0.060185	-0.377135	2
-47.761700	150.448807	-1183.800049	0.802140	0.693361	-0.455219	3
-48.002499	150.724899	-1183.803833	0.308628	0.266775	-0.175148	3
-45.399899	150.087601	-1183.391846	0.002364	0.145950	-1.592532	2
-47.391499	149.636703	-1183.300049	0.656205	0.007483	-0.230885	2
-46.263000	150.106598	-1183.287354	-0.397629	-0.102582	-1.681158	2
-45.980499	149.513702	-1183.317993	-0.048304	-0.049501	-0.764412	2
-45.515202	149.483704	-1183.305054	0.102356	-0.128206	-0.756078	2
-47.569801	149.638107	-1183.806763	0.586775	-0.430529	-0.333658	3
-47.677799	149.095093	-1183.296021	0.274132	-0.543726	-0.316329	2
-55.847698	155.476593	-1182.973999	-0.020556	0.421989	-0.310076	2
-54.050800	155.508301	-1182.800049	0.536770	1.438920	-0.138461	2
-52.146301	155.925797	-1182.800049	0.591297	0.127156	-2.435796	2
-52.242100	156.013504	-1182.818726	0.262644	0.081600	-0.359825	2
-56.526100	155.478195	-1182.799438	-0.456359	0.073064	-0.911600	2
-56.296902	155.027298	-1182.950317	-0.104179	0.062835	-0.783978	2
-56.296902	155.476593	-1182.914307	-0.204884	0.123576	-1.541817	2
-55.398399	155.476593	-1183.003784	-0.106378	0.752617	-0.553261	2
-53.965801	155.476593	-1182.800049	0.293093	0.783734	-0.227577	2
-53.152302	155.208801	-1182.800049	0.398389	0.657511	-0.375870	2
-52.257401	155.011597	-1183.272949	-0.101256	0.421841	-0.625740	2
-52.751499	155.466095	-1182.886597	-0.093686	0.465709	-0.667665	2
-52.253899	155.476593	-1182.949097	0.595145	0.048085	-0.815354	2
-52.013401	155.027298	-1182.800049	0.291568	0.023557	-0.399451	2
-56.584599	155.017105	-1182.745117	-0.604931	-0.179317	-0.857038	3
-56.321800	154.572205	-1182.837524	-0.408509	-0.121093	-0.578757	3
-53.601601	155.195206	-1183.300049	0.189448	0.312705	-0.178707	2
-53.152302	155.027298	-1183.117554	-0.028489	0.210728	-0.185354	2
-51.779701	154.692795	-1182.701172	0.765717	0.598922	0.216363	2
-51.804699	154.941101	-1183.300049	0.769728	0.981760	0.374928	2
-50.912701	154.242401	-1183.301758	0.706406	0.702868	0.219413	2
-50.457199	153.784302	-1183.300781	1.240242	1.249565	0.382802	2
-50.007301	153.302795	-1183.186646	0.279302	0.581025	0.523768	2
-49.122398	153.104904	-1183.301147	0.127363	0.681751	0.608417	2
-49.109402	152.681396	-1182.800049	0.953085	1.316667	1.088073	2
-45.066399	150.984406	-1183.151611	0.591578	0.628663	-0.783465	2
-45.066101	151.432297	-1182.791992	0.501737	0.533190	-0.664483	2
-45.504398	150.909393	-1183.294922	-0.440040	0.795676	-0.907463	2
-44.777401	150.527405	-1183.299805	0.754362	0.592982	-0.804950	2
-44.610901	150.992996	-1182.800781	0.373717	0.293768	-0.398778	2
-45.055401	150.851898	-1183.321289	0.335791	0.605112	-0.450789	2
-44.508301	150.535202	-1182.800049	1.275994	0.284867	-0.691521	2
-46.056499	150.593201	-1183.304443	-0.281210	0.156047	-0.346425	2
-46.639900	150.581406	-1182.836182	-1.232136	0.683727	-1.517879	2
-47.379601	150.085907	-1183.300049	0.658637	-0.100331	0.264245	2
-46.969898	150.075607	-1182.796143	-0.921165	0.111729	-1.318593	2
-44.962299	149.567307	-1182.809814	0.615285	-0.452527	-0.300198	2
-44.820000	150.085999	-1183.300049	0.768161	-0.564964	-0.374786	2
-46.447800	149.014404	-1182.813965	-0.658820	-0.590938	-1.196205	2
-45.519402	149.090897	-1182.813232	0.211816	-0.750364	-0.822025	2
-45.080700	149.794601	-1183.298950	0.325393	-0.447793	-0.354864	2
-48.659901	149.184204	-1182.795288	0.076814	-0.765474	0.476126	2
-48.210899	148.915298	-1183.300049	0.382575	-1.150500	0.720506	2
-56.746101	155.925797	-1182.596069	-0.578459	0.426161	-1.230941	2
-56.746101	156.375000	-1182.440552	-0.422807	0.311489	-0.899719	2
-56.271599	156.393799	-1182.312988	0.262156	0.397985	-0.755699	2
-52.671001	156.375000	-1182.300049	0.473195	0.563463	-0.001418	2
-52.703098	156.375000	-1182.320313	0.358236	1.239188	-0.567432	2
-57.340302	155.929504	-1182.315552	-0.594473	-0.135252	-1.257442	3
-56.296902	155.925797	-1182.568237	0.066778	1.079689	-1.077770	2
-56.296902	155.694397	-1182.800049	0.042438	0.686159	-0.684940	2
-55.847698	155.694397	-1182.800049	0.000000	0.445893	-0.445100	2
-55.398399	155.626297	-1182.800049	0.108930	0.718681	-0.416162	2
-55.781799	155.920502	-1182.392334	0.545083	0.701585	0.006316	2
-54.501400	155.484802	-1182.799683	-0.006335	0.122570	0.069972	2
-52.703098	155.925797	-1182.644043	-0.642503	0.760763	-1.313631	2
-52.049702	155.476593	-1182.800049	1.531707	0.329388	0.027871	2
-54.947399	155.489105	-1182.800049	0.542834	0.697893	0.304429	2
-54.050800	155.476593	-1182.744507	-0.103006	0.603022	0.347897	2
-53.601601	155.340393	-1182.800049	-0.082636	0.469171	-0.087658	2
-53.152500	155.479294	-1182.479980	-0.520931	0.631779	-0.534245	2
-50.883900	153.693802	-1182.199951	1.122560	0.773852	0.616918	2
-50.739399	153.878799	-1182.694946	0.545446	0.387968	0.357633	2
-50.046398	152.675293	-1182.446289	0.344641	0.684274	0.598168	2
-49.560299	152.748993	-1182.810669	0.528502	1.049324	0.917283	2
-49.981602	152.288300	-1181.862549	0.127782	0.400811	0.251535	2
-49.097401	152.392502	-1182.238159	0.071591	0.519246	0.265440	2
-48.642502	152.351395	-1182.809692	0.531697	0.741457	0.369863	2
-48.389000	151.873795	-1182.775146	1.489369	0.783015	-0.103914	2
-48.660198	152.196793	-1182.300049	1.258810	1.180859	0.401927	2
-48.179298	151.434799	-1182.648315	0.823912	0.376691	-0.058425	2
-45.950401	151.839294	-1182.133423	-0.057572	1.030236	-0.971426	2
-45.517700	151.425705	-1182.791260	-0.012175	0.793984	-0.360896	2
-46.021500	151.297104	-1182.704224	-0.686370	0.773624	-0.979326	2
-46.418800	151.452393	-1182.303101	-0.544355	0.613555	-0.776696	2
-47.993599	150.984406	-1182.800049	0.729330	0.051630	-0.027132	2
-47.763401	150.453201	-1182.798096	1.149469	0.499347	0.332751	2
-47.761700	150.085907	-1182.604004	0.844310	0.416972	0.781667	2
-47.580200	150.085907	-1182.800049	0.868621	0.428978	0.804174	2
-44.577400	150.086105	-1182.802979	0.718826	-0.224997	0.113356	2
-48.072800	150.044800	-1182.278442	0.516339	-0.072987	0.484188	2
-47.662701	149.582901	-1182.785400	0.242911	-0.323731	0.491458	2
-46.989601	149.630798	-1182.820068	-1.413382	0.093291	-0.570466	2
-47.203602	150.085907	-1182.300049	-1.400216	-0.014031	-0.659333	2
-49.108601	148.956406	-1182.299316	0.543443	-0.578457	0.225964	2
-48.219799	149.216599	-1182.814209	0.128307	-1.007573	1.259362	2
-48.210899	149.636703	-1182.479004	0.422000	-0.711007	0.879885	2
-47.035500	149.152100	-1182.309448	-0.716010	-0.635903	-0.660510	2
-45.066399	149.436493	-1182.300049	0.902709	-0.871544	-0.039309	2
-49.109402	149.024094	-1182.800049	0.355393	-0.652307	-0.088746	2
-49.550598	148.714996	-1182.294922	0.084396	-0.257210	-0.083678	2
-46.416901	148.774002	-1182.297119	-0.534218	-1.168723	-0.511674	2
-45.968800	148.776596	-1182.277344	0.029640	-1.407662	-0.486991	2
-45.992401	148.963394	-1182.818726	0.400701	-1.463978	-0.522599	2
-54.054298	158.174103	-1181.800049	0.050415	0.175502	-1.032624	2
-54.185001	157.284500	-1181.802490	-0.232902	0.174559	-1.426789	2
-54.033699	157.881607	-1181.848755	0.185395	-0.198742	-1.958726	2
-57.197201	157.231903	-1181.772339	-0.064669	0.932903	-1.209933	2
-56.740299	156.722900	-1182.295532	0.470651	0.574001	-0.580464	2
-53.602001	156.884995	-1181.946533	-0.222612	-0.086621	-0.660755	2
-52.683300	156.822098	-1181.808350	0.256804	0.208338	-0.809106	2
-57.195301	156.824203	-1182.086792	-0.382228	0.690311	-1.168175	2
-53.152302	156.824203	-1181.956665	0.225910	0.803905	-0.702959	2
-52.257099	156.174698	-1181.802612	0.711786	0.464999	-0.405016	2
-52.703098	156.397705	-1182.300049	0.901522	1.274430	-1.136278	2
-55.936298	156.325806	-1181.758911	0.742555	0.489755	-0.132258	2
-53.601601	156.375000	-1181.913574	-1.040572	-0.444712	-2.012895	2
-53.601601	155.925797	-1181.814331	-0.497614	0.162605	-0.469426	2
-53.152302	156.375000	-1182.135010	-0.784697	0.256414	-0.740246	2
-52.733101	156.375000	-1182.300049	-0.305196	0.269910	-0.775202	2
-53.151100	155.927597	-1182.291260	-0.285247	0.252267	-0.724530	2
-52.095100	155.925797	-1181.800049	1.213850	0.788730	-0.127248	2
-55.398399	155.621796	-1182.300049	0.797070	0.412640	0.197703	2
-55.679798	155.925797	-1181.800049	0.754379	0.390539	0.187114	2
-53.601601	155.891205	-1181.800049	-0.368721	-0.162757	-0.394199	2
-53.358700	155.476593	-1182.300049	-0.047524	-0.007101	-0.017199	2
-52.162800	155.948196	-1182.307007	0.683850	0.110525	-0.086438	2
-52.058800	155.476593	-1182.300049	1.559637	0.342268	-0.113232	2
-55.432999	155.458603	-1181.819946	0.623734	0.512863	0.429627	2
-54.949200	155.272400	-1182.300049	0.314358	1.061694	0.840714	2
-54.974300	154.880905	-1181.796265	0.154286	0.521076	0.412619	2
-54.512699	155.130493	-1182.284058	0.241718	0.816362	0.646445	2
-53.601601	155.296906	-1182.300049	-0.816692	0.291871	0.162002	2
-52.022499	155.476593	-1181.800049	1.541328	-0.217838	-0.111902	2
-52.085999	155.027298	-1181.800049	0.726996	0.047732	0.082438	2
-54.017399	155.197006	-1182.250000	-0.131283	0.637046	0.665125	2
-52.029301	155.027298	-1182.300049	0.709065	0.008529	0.080405	2
-52.083000	154.573196	-1181.778320	0.560674	0.170846	0.206409	2
-51.790199	154.199203	-1181.805298	0.530354	0.630684	0.353697	2
-51.354099	154.126099	-1182.328857	0.674314	0.586064	0.479839	2
-51.357101	153.679901	-1181.779663	0.707471	0.571542	0.815444	2
-49.962898	151.830399	-1180.895264	0.041371	0.501053	0.236392	2
-49.119999	151.873795	-1180.888184	-0.081469	1.489269	0.570865	2
-48.667999	152.105698	-1181.729370	0.306284	0.650081	0.107956	2
-46.414101	151.882797	-1182.006958	0.040952	0.578616	-0.761503	2
-46.414101	152.155106	-1181.800049	0.064792	0.915466	-1.204823	2
-45.964802	152.123306	-1181.800049	0.358404	0.945784	-0.790261	2
-45.444599	151.917404	-1181.810547	0.053702	0.786581	-0.274415	2
-45.514099	151.777695	-1182.224609	0.095859	1.404069	-0.489839	2
-48.351299	151.865799	-1182.295044	0.138373	0.126214	0.006522	2
-48.210899	151.686295	-1181.800049	1.018008	0.822625	-0.205969	2
-48.006699	151.433594	-1181.800049	1.109527	0.896579	-0.224485	2
-46.890099	151.914398	-1181.848389	-0.418423	0.226047	-0.650033	2
-45.066399	151.655899	-1182.300049	0.137853	0.658724	-0.245400	2
-44.755299	151.375793	-1182.275146	0.403532	0.416137	-0.005017	2
-46.858002	150.988403	-1182.283813	-0.814924	0.442358	-0.801873	2
-47.336102	150.975494	-1181.805054	-0.506633	0.275011	-0.498519	2
-46.863300	151.433594	-1182.032837	-0.766869	0.416272	-0.754588	2
-47.974998	150.984406	-1182.300049	0.837462	0.059284	0.060801	2
-47.979500	150.535202	-1181.800049	0.730407	0.051706	0.053029	2
-47.943199	150.535202	-1182.300049	1.557695	0.110270	0.113091	2
-47.312500	150.535202	-1181.958740	-0.968960	0.229604	-0.806589	2
-47.444599	150.535202	-1181.800049	-1.065032	0.252369	-0.886563	2
-47.117802	150.535294	-1182.299194	-0.749754	0.454886	-0.736455	2
-44.518501	150.524399	-1182.306519	1.338154	-0.016385	0.356624	2
-47.316399	150.080902	-1181.845581	-0.522988	-0.070014	-0.299104	2
-44.785599	150.547699	-1181.303223	0.426010	-0.123840	0.116288	2
-47.309799	149.736893	-1181.308594	-0.667816	-0.111599	-0.063286	2
-44.669102	150.085999	-1182.221680	0.945900	-0.477639	0.276113	2
-44.873100	149.636703	-1182.300049	1.362843	-0.688178	0.397820	2
-47.199100	149.636703	-1182.300049	-1.625489	-0.546311	-0.126284	2
-45.497200	148.968002	-1182.249268	1.101880	-1.015640	-0.022183	2
-45.441399	149.017899	-1181.761963	0.704877	-0.649709	-0.014190	2
-45.166000	149.598602	-1181.362549	0.765111	-0.475291	0.163473	2
-48.420799	149.605103	-1182.292847	0.305748	-0.324250	0.007079	2
-46.411301	148.723404	-1181.782593	-0.304080	-0.685471	-0.064099	2
-46.865601	148.971405	-1182.279541	-0.325056	-0.732756	-0.068521	2
-49.609901	148.504807	-1181.636597	0.487660	-1.016206	-0.280525	2
-50.017502	148.388901	-1181.925293	0.509938	-1.062629	-0.293339	3
-53.601601	158.371506	-1181.300049	0.342279	1.838334	-1.035683	2
-53.113602	158.267303	-1181.323730	0.397144	0.321034	-0.733253	2
-54.275398	157.722702	-1181.800049	-0.934858	-0.348233	-0.015024	2
-53.110199	157.302795	-1181.820068	0.421473	0.322917	-0.497386	2
-53.603802	157.954193	-1181.815430	0.356148	0.272868	-0.420295	2
-53.152302	157.722702	-1181.583130	0.726052	0.833214	-1.347620	2
-56.745098	157.229996	-1181.797974	0.705783	0.854361	-0.534639	2
-56.255199	156.820404	-1181.805786	0.561623	0.679853	-0.425436	2
-54.019299	156.836304	-1181.799561	-1.252422	-0.462003	0.157622	2
-52.513000	157.271698	-1181.302246	0.835424	0.083757	-0.355519	2
-53.860199	156.375000	-1181.300049	-0.805046	-0.196699	0.074762	2
-52.467201	156.824203	-1181.300049	1.520823	0.305680	-0.647828	2
-55.865601	156.315506	-1181.304565	0.761958	0.326170	0.029188	2
-53.633202	155.868805	-1181.296265	-0.404460	-0.181666	-0.038946	2
-52.363499	156.343704	-1181.283325	0.333990	0.217355	-0.002307	2
-53.438202	155.476593	-1181.800049	-0.796336	-0.313836	-0.063906	2
-53.320202	155.476593	-1181.300049	-0.542010	-0.381266	0.642891	2
-53.599998	155.025696	-1181.803345	-0.434314	-0.305510	0.515150	2
-53.152699	155.027695	-1181.425049	-0.320311	-0.213445	0.337295	2
-55.473202	155.401093	-1181.329834	0.522302	0.314153	0.208302	2
-54.967602	154.540100	-1181.299072	0.346230	0.642369	0.435653	2
-54.499199	154.626404	-1181.798584	0.406417	0.754036	0.511386	2
-52.194599	155.009796	-1181.292358	0.702678	-0.739138	0.825426	2
-54.497398	154.259293	-1181.290649	-0.329610	1.025944	0.742672	2
-50.727501	152.757401	-1181.679321	0.288150	0.229555	0.302420	2
-47.291199	152.300201	-1181.292847	-0.183837	0.356447	-0.365512	2
-46.414101	152.486298	-1181.300049	0.502509	1.010841	-0.669655	2
-46.863300	152.332001	-1181.477051	-0.598983	1.105933	-1.200493	2
-46.414101	152.332001	-1181.532959	-0.114772	1.392330	-0.922148	2
-45.520100	152.032700	-1181.298950	0.337952	0.861173	-0.144203	2
-47.761700	151.468201	-1181.300049	0.308600	0.721034	0.037260	2
-47.312500	151.882797	-1181.555176	-0.694624	0.388774	-0.958773	2
-45.066399	151.683197	-1181.800049	0.977381	1.600017	0.484791	2
-44.808998	151.433594	-1181.800049	0.881085	0.908609	0.217127	2
-44.976799	151.476303	-1181.297852	0.463008	0.477472	0.114100	2
-47.761700	151.433594	-1181.317871	-0.803476	-0.063680	-0.642031	2
-47.761700	151.253906	-1181.300049	-1.476325	-0.117006	-1.179682	2
-47.240501	151.424103	-1181.793335	-0.960205	0.232240	-1.057202	2
-44.532101	150.962708	-1182.235352	0.714576	0.248681	0.185534	2
-47.929600	150.984406	-1181.800049	0.835786	-0.092844	-0.110658	2
-47.762402	150.986603	-1181.233276	-1.016261	-0.175925	-0.754276	2
-48.221600	150.111206	-1181.799438	0.663106	-0.378757	-0.087796	2
-47.461498	150.074799	-1181.280762	-1.256479	-0.537018	-0.328587	2
-44.968102	150.088806	-1181.281250	1.341262	-0.612504	0.428269	2
-48.484901	149.634293	-1181.801636	1.681065	-1.360293	0.300211	2
-49.328602	148.761795	-1181.711304	0.849614	-0.882790	0.046116	2
-49.037800	149.063599	-1181.291504	1.018433	-1.058201	0.055280	2
-46.983898	149.139008	-1181.297363	-0.320171	-0.504489	0.054280	2
-45.960800	148.712296	-1181.791260	-0.033325	-1.524199	0.221381	2
-45.964600	148.783600	-1181.300903	0.012060	-0.821952	0.091534	2
-50.453499	148.265198	-1181.794800	0.242914	-0.572819	-0.254374	3
-54.054100	158.179993	-1180.803345	-0.679068	1.451164	0.107301	2
-54.082401	158.205399	-1181.326050	-0.314933	0.673011	0.049763	2
-52.703098	158.029694	-1180.800049	0.825918	0.659136	-0.297585	2
-57.729099	157.265396	-1181.378540	-0.272463	0.245414	-0.269578	3
-57.644501	157.722702	-1181.047729	-1.127668	1.015719	-1.115730	2
-57.195202	157.719604	-1181.297485	-0.361456	0.542109	-0.656965	2
-56.745998	157.594193	-1181.301514	1.068680	1.133631	-0.485216	2
-54.004700	156.973602	-1181.281128	-0.563898	-0.204142	-0.018443	2
-52.458099	157.722702	-1180.800049	1.523530	0.277037	-0.563784	2
-52.646702	157.730698	-1181.305786	0.730269	0.211182	-0.199356	2
-54.088299	157.164505	-1180.838135	-1.100667	-0.457302	-0.010642	2
-52.612400	156.375000	-1180.800049	0.612900	0.252966	0.299280	2
-53.152199	155.721497	-1180.800049	-0.526436	-0.423825	0.384478	2
-52.253899	155.925797	-1181.154541	1.124857	0.103492	1.154049	2
-52.694599	155.990997	-1180.730835	0.430014	0.039563	0.441173	2
-52.253899	155.476593	-1181.114258	0.423255	-0.082144	0.596689	2
-52.108700	155.925797	-1181.300049	0.382898	0.088991	0.514402	2
-52.004299	155.476593	-1181.300049	0.821018	0.190815	1.102990	2
-52.703098	155.027298	-1181.125610	-0.902096	-0.997354	1.353155	2
-52.701900	155.471893	-1180.797119	-0.389545	-0.695445	0.623347	2
-53.133400	155.350006	-1181.202759	-0.354586	-0.633033	0.567406	2
-52.695999	154.578796	-1181.251465	-0.173040	-0.429134	1.519524	2
-53.631599	154.584198	-1181.355225	-0.109283	0.376804	0.430643	2
-53.584900	154.036301	-1180.808838	-0.256310	0.700600	0.724444	2
-53.153099	154.115494	-1180.800659	-0.154209	0.760687	0.775970	2
-53.120399	154.577896	-1181.300049	-0.121039	1.127888	1.036426	2
-49.551498	154.177094	-1180.912720	-0.099588	0.002514	-0.641713	2
-49.035099	154.596207	-1180.800659	0.087628	0.038355	-0.474679	2
-54.522099	153.874496	-1180.778198	0.089698	0.471967	0.569573	2
-54.050800	153.811295	-1180.800049	0.180304	0.948706	1.144905	2
-54.050800	154.128906	-1181.063232	0.108184	0.569230	0.686951	2
-51.640301	153.470596	-1181.350952	0.875853	0.642074	0.749263	2
-50.196201	154.126495	-1180.812866	-0.192910	-0.120564	-1.306614	2
-48.788601	153.701508	-1180.793945	0.313175	0.010869	-1.137131	2
-49.083099	153.796402	-1180.874146	0.096236	-0.093341	-1.280884	2
-49.114601	153.132401	-1180.828125	0.054318	-0.052684	-0.722960	2
-49.558601	153.679703	-1180.901367	0.084200	-0.081667	-1.120680	2
-49.557899	153.255402	-1180.798462	-0.235351	-0.425498	-1.752817	2
-47.365002	152.455002	-1180.802490	-0.314990	0.623641	-0.244286	2
-46.863300	152.513504	-1181.300049	-0.349918	0.692794	-0.271374	2
-46.858200	152.572006	-1180.801514	0.440964	1.503191	-0.180908	2
-46.381500	152.433899	-1180.787109	0.220285	0.750923	-0.090373	2
-50.470001	151.852295	-1180.818848	0.180275	1.169089	0.861330	2
-47.652802	151.882797	-1181.300049	-0.815279	0.686710	-0.318156	2
-46.092899	152.324600	-1181.303101	0.491711	0.969089	0.295322	2
-48.210899	151.660507	-1181.301025	1.339484	1.840530	0.483509	2
-47.761700	151.882797	-1181.020996	0.219009	0.507742	-0.754366	2
-45.938099	152.093796	-1180.803467	0.302152	0.307202	0.203817	2
-44.777100	150.973999	-1181.306885	0.614507	0.237443	0.381739	2
-47.913300	150.535202	-1181.300049	0.822905	-0.260044	-0.101698	2
-47.761700	150.819397	-1180.800049	-0.899901	-0.477535	0.042853	2
-48.266300	150.089600	-1181.299927	1.123793	-0.890318	-0.231196	2
-47.634701	150.535202	-1181.300049	-1.173777	-0.437387	0.099903	2
-48.539501	149.594696	-1181.327026	0.581309	-0.314394	-0.118803	2
-47.547600	150.416107	-1180.798096	-0.800025	-0.517413	0.223165	2
-45.274502	150.070801	-1180.797241	1.427450	-0.813716	0.873372	2
-49.011398	149.061203	-1180.808716	0.387775	-0.525622	-0.187968	2
-48.660198	149.317200	-1180.800049	0.747630	-0.747431	-0.222348	2
-47.008598	149.582596	-1180.798340	-0.922135	-0.495235	0.394578	2
-45.964699	149.209900	-1180.800293	0.596277	-0.620911	0.630736	2
-45.486198	149.183701	-1181.278442	0.535673	-0.557803	0.566630	2
-52.420601	149.063202	-1181.325928	-0.764060	-0.277929	-0.160235	3
-46.414101	148.777100	-1181.300049	-0.554313	-0.877730	0.674542	2
-46.412201	149.160904	-1180.799072	0.086298	-0.771822	0.657270	2
-52.241699	148.743607	-1181.281006	-0.668538	-0.304559	-0.241057	3
-52.412701	148.738297	-1180.800049	-1.277739	-0.582086	-0.460719	2
-50.049702	148.184204	-1181.226807	1.336594	-1.650914	0.142872	2
-49.462200	148.697906	-1180.829590	0.843585	-1.033525	0.092905	2
-52.227501	148.319107	-1180.784058	-0.710843	-0.544446	-0.569210	2
-51.797798	148.291794	-1181.294556	-0.419448	-0.805256	-0.823760	3
-51.397999	148.073303	-1181.284546	-0.417647	-0.801798	-0.820222	3
-50.457001	148.044006	-1181.300049	0.770190	-2.057920	-0.343820	3
-57.623299	158.030304	-1180.749634	-0.021575	0.691022	-0.288952	2
-57.191700	158.077896	-1180.776489	-0.191195	1.464148	-0.478022	2
-54.055801	158.225693	-1180.305786	-0.235578	1.569359	-0.144949	2
-53.601601	158.294403	-1180.300049	-0.339496	0.724145	0.140617	2
-53.601601	158.391495	-1180.800049	-0.625646	1.334503	0.259138	2
-57.646801	158.214706	-1180.306885	-0.376618	0.353576	-0.167254	2
-56.716301	157.778900	-1180.804565	0.326588	0.535931	-0.177443	2
-53.125801	158.408798	-1180.811523	0.379764	0.501922	0.292484	2
-56.325298	157.256302	-1180.149414	0.590166	0.409375	-0.025670	2
-56.397301	157.291702	-1181.240234	0.814720	0.565139	-0.035437	2
-54.504902	157.722504	-1180.299194	-0.672129	-0.104170	-0.411705	2
-54.290901	157.721603	-1180.809937	-1.538517	-0.526937	-0.643709	2
-52.399200	157.273300	-1180.298950	0.741145	0.422583	0.291873	2
-56.046200	156.800400	-1181.274414	0.870360	0.624574	-0.037181	2
-52.376400	157.273407	-1180.800049	0.701492	-0.141798	0.270609	2
-52.467201	156.824203	-1180.800049	1.610334	-0.325510	0.621207	2
-55.903900	156.276306	-1180.251953	1.779130	0.831730	0.178721	2
-54.237999	156.824203	-1180.300049	-1.400778	-0.865793	-0.937262	2
-53.752399	156.354797	-1180.784790	-1.096670	-0.486434	-0.477989	2
-53.161900	156.386902	-1180.300415	0.422345	-0.552627	0.579339	2
-53.411499	155.925797	-1180.800049	-0.777355	-0.617773	0.001607	2
-53.601601	156.166306	-1180.300049	0.309333	-0.615205	0.824502	2
-53.152302	155.925797	-1180.648071	0.134724	-0.137320	0.636874	2
-52.703098	156.375000	-1180.646240	1.177849	-0.126940	0.694557	2
-49.556301	155.483902	-1180.302856	-0.204269	0.493611	-0.521677	2
-55.176102	155.027298	-1180.800049	1.372271	0.680637	0.022651	2
-50.007801	154.792297	-1180.800049	-0.337876	0.917410	-0.891084	2
-50.007801	155.027298	-1180.558105	-0.289157	0.785129	-0.762599	2
-49.556400	154.960205	-1180.798340	0.524326	0.756641	-0.898713	2
-54.915401	154.543106	-1180.281372	0.923425	0.565977	-0.030658	2
-54.950298	154.572006	-1180.798950	1.246698	0.764114	-0.041391	2
-50.632900	154.582001	-1180.308472	-1.060243	-0.100528	-0.958281	2
-50.175999	154.584106	-1180.814209	-0.721878	0.030225	-0.560267	2
-48.882000	154.994507	-1180.307251	0.964559	0.413421	-0.633023	2
-54.498402	153.709900	-1180.299805	1.133462	0.564218	0.137980	2
-53.695801	153.366898	-1180.306519	-0.181017	0.393751	0.484758	2
